customer_index,segment,churn_probability,persona,secondary_persona,priority,driver_1,driver_2,driver_3,recommended_actions
45368,IMP,0.9913,Disengaged Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Cart_Abandonment_Rate,Email_Open_Rate,Personalized Recommendations | Mobile Push Campaign
21072,Medium,0.9243,Frustrated Customer,Disengaged Customer,Low,Email_Open_Rate,Returns_Rate,Purchase_Frequency,Customer Feedback Survey
12444,Medium,0.9903,Frustrated Customer,Dormant Customer,Low,Purchase_Frequency,Days_Since_Last_Purchase,Returns_Rate,Customer Feedback Survey
31554,Medium,0.5093,Disengaged Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Age,Customer_Service_Calls,Re-engagement Email
33830,Medium,0.8474,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Session_Duration_Avg,Engagement_Score,Promotional Campaign
20258,High,0.9918,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Cart_Abandonment_Rate,Returns_Rate,Service Recovery Campaign
1204,Low,0.9201,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Sale Notification
3637,High,0.9897,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,LTV_Per_Purchase,Service Recovery Campaign
16081,Low,0.8701,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Sale Notification
16573,High,0.9686,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,Discount_Usage_Rate,Service Recovery Campaign
8680,Medium,0.9687,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Total_Purchases,Promotional Campaign
32723,Low,0.8373,Disengaged Customer,Frustrated Customer,Minimal,Email_Open_Rate,Returns_Rate,Customer_Service_Calls,Newsletter
39259,Low,0.9619,Frustrated Customer,Dormant Customer,Minimal,Days_Since_Last_Purchase,Purchase_Frequency,Cart_Abandonment_Rate,Feedback Request
16770,Medium,0.9868,Disengaged Customer,Frustrated Customer,Low,Email_Open_Rate,Days_Since_Last_Purchase,Returns_Rate,Re-engagement Email
45245,Medium,0.9396,Disengaged Customer,Frustrated Customer,Low,Returns_Rate,Cart_Abandonment_Rate,Purchase_Frequency,Re-engagement Email
35065,IMP,0.99,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Returns_Rate,Priority Support | Service Recovery Campaign
36307,Low,0.9676,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
24274,High,0.9952,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,Credit_Balance,Service Recovery Campaign
47582,Medium,0.9417,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
3559,Low,0.9834,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
37312,Low,0.6285,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Product_Reviews_Written,Feedback Request
7087,Medium,0.9832,Frustrated Customer,Price Sensitive Shopper,Low,Cart_Abandonment_Rate,Returns_Rate,Customer_Service_Calls,Customer Feedback Survey
40332,High,0.9768,Price Sensitive Shopper,Dormant Customer,Medium,Age,Discount_Usage_Rate,Cart_Abandonment_Rate,Targeted Coupon
32541,Low,0.9983,Price Sensitive Shopper,Disengaged Customer,Minimal,Age,Cart_Abandonment_Rate,Discount_Usage_Rate,Sale Notification
46554,IMP,0.9869,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Priority Support | Service Recovery Campaign
40128,Medium,0.989,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
37579,High,0.9857,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Returns_Rate,Service Recovery Campaign
38541,High,0.9868,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Returns_Rate,Discount_Usage_Rate,Service Recovery Campaign
36408,IMP,0.9845,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Returns_Rate,Priority Support | Service Recovery Campaign
47159,Medium,0.9966,Dormant Customer,Disengaged Customer,Low,Cart_Abandonment_Rate,Days_Since_Last_Purchase,Purchase_Frequency,Automated Re-engagement Email
16484,IMP,0.9923,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
27618,High,0.9912,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
7388,Low,0.6992,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Mobile_App_Usage,Sale Notification
23222,Medium,0.6095,Dormant Customer,Frustrated Customer,Low,Customer_Service_Calls,Days_Since_Last_Purchase,Mobile_App_Usage,Automated Re-engagement Email
41891,Medium,0.9889,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Total_Purchases,Promotional Campaign
38536,Low,0.8994,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Returns_Rate,Customer_Service_Calls,Sale Notification
1234,Medium,0.4004,Frustrated Customer,Price Sensitive Shopper,Low,Customer_Service_Calls,Wishlist_Items,Cart_Abandonment_Rate,Customer Feedback Survey
32615,Low,0.9883,Disengaged Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Days_Since_Last_Purchase,Newsletter
11813,Medium,0.5415,Price Sensitive Shopper,Dormant Customer,Low,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Promotional Campaign
10552,Medium,0.9662,Dormant Customer,Disengaged Customer,Low,Purchase_Frequency,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Automated Re-engagement Email
2961,IMP,0.9916,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Priority Support | Service Recovery Campaign
30597,Low,0.943,Disengaged Customer,Frustrated Customer,Minimal,Returns_Rate,Email_Open_Rate,Cart_Abandonment_Rate,Newsletter
7189,Medium,0.8909,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Age,Promotional Campaign
4847,Medium,0.9747,Dormant Customer,Frustrated Customer,Low,Purchase_Frequency,Days_Since_Last_Purchase,Customer_Service_Calls,Automated Re-engagement Email
35927,IMP,0.9939,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,Total_Purchases,Average_Order_Value,Priority Support | Service Recovery Campaign
28152,High,0.986,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Average_Order_Value,Product_Reviews_Written,Service Recovery Campaign
25136,Medium,0.6763,Dormant Customer,Frustrated Customer,Low,Purchase_Frequency,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Automated Re-engagement Email
49550,Medium,0.9837,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Returns_Rate,Promotional Campaign
15330,High,0.9869,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Days_Since_Last_Purchase,Total_Purchases,Service Recovery Campaign
42605,Medium,0.6596,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Pages_Per_Session,Promotional Campaign
3745,Low,0.9933,Frustrated Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Returns_Rate,Email_Open_Rate,Feedback Request
40382,IMP,0.9998,Frustrated Customer,Price Sensitive Shopper,High,Age,Customer_Service_Calls,Discount_Usage_Rate,Priority Support | Service Recovery Campaign
31757,Medium,0.7205,Disengaged Customer,Price Sensitive Shopper,Low,Email_Open_Rate,Cart_Abandonment_Rate,Mobile_App_Usage,Re-engagement Email
40292,Medium,0.5249,Frustrated Customer,Dormant Customer,Low,Purchase_Frequency,Days_Since_Last_Purchase,Customer_Service_Calls,Customer Feedback Survey
44169,Low,0.9744,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
32856,High,0.9593,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Average_Order_Value,Total_Purchases,Service Recovery Campaign
43194,High,0.8793,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Email_Open_Rate,Discount_Usage_Rate,Service Recovery Campaign
19647,Low,0.8454,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Age,Sale Notification
44869,High,0.9617,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Age,LTV_Per_Purchase,Service Recovery Campaign
21004,Low,0.9923,Frustrated Customer,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Purchase_Frequency,Feedback Request
45904,High,0.9548,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Service Recovery Campaign
12755,Low,0.9898,Frustrated Customer,Disengaged Customer,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Returns_Rate,Feedback Request
26034,Low,0.9573,Frustrated Customer,Price Sensitive Shopper,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Days_Since_Last_Purchase,Feedback Request
25205,High,0.9409,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Email_Open_Rate,Cart_Abandonment_Rate,Service Recovery Campaign
11943,Low,0.7698,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Login_Frequency,Sale Notification
14973,High,0.9939,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Returns_Rate,LTV_Per_Purchase,Service Recovery Campaign
37470,Low,0.7,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Returns_Rate,Engagement_Score,Sale Notification
3419,IMP,0.993,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Priority Support | Service Recovery Campaign
32359,Medium,0.8111,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Purchase_Frequency,Days_Since_Last_Purchase,Promotional Campaign
34753,IMP,0.9876,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,LTV_Per_Purchase,Average_Order_Value,Priority Support | Service Recovery Campaign
8120,Medium,0.8632,Disengaged Customer,Frustrated Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Re-engagement Email
26733,Medium,0.537,Disengaged Customer,Price Sensitive Shopper,Low,Email_Open_Rate,Cart_Abandonment_Rate,Product_Reviews_Written,Re-engagement Email
38809,High,0.9907,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Total_Purchases,Average_Order_Value,Service Recovery Campaign
37694,Medium,0.9342,Disengaged Customer,Frustrated Customer,Low,Purchase_Frequency,Customer_Service_Calls,Email_Open_Rate,Re-engagement Email
5311,High,0.8826,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Returns_Rate,Days_Since_Last_Purchase,Service Recovery Campaign
485,Low,0.7742,Disengaged Customer,Dormant Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Age,Newsletter
36795,Low,0.8603,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Sale Notification
38483,Low,0.9883,Disengaged Customer,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Returns_Rate,Newsletter
24675,IMP,0.9934,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Average_Order_Value,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
30098,Medium,0.5923,Frustrated Customer,Price Sensitive Shopper,Low,Returns_Rate,Cart_Abandonment_Rate,Purchase_Frequency,Customer Feedback Survey
17803,Medium,0.5049,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Customer_Service_Calls,Session_Duration_Avg,Promotional Campaign
24424,Medium,0.5432,Disengaged Customer,Price Sensitive Shopper,Low,Email_Open_Rate,Cart_Abandonment_Rate,Wishlist_Items,Re-engagement Email
49838,Low,0.8946,Price Sensitive Shopper,Dormant Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Sale Notification
35891,IMP,0.9921,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Age,Total_Purchases,Priority Support | Service Recovery Campaign
8450,Medium,0.9658,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
29993,High,0.9826,Price Sensitive Shopper,Disengaged Customer,Medium,Age,Discount_Usage_Rate,Returns_Rate,Targeted Coupon
26858,High,0.9913,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,LTV_Per_Purchase,Average_Order_Value,Service Recovery Campaign
24428,High,0.9999,Price Sensitive Shopper,Frustrated Customer,Medium,Age,Customer_Service_Calls,Discount_Usage_Rate,Targeted Coupon
37989,Low,0.6363,Frustrated Customer,Price Sensitive Shopper,Minimal,Cart_Abandonment_Rate,Returns_Rate,Customer_Service_Calls,Feedback Request
34780,IMP,0.9912,Frustrated Customer,Dormant Customer,High,Customer_Service_Calls,LTV_Per_Purchase,Total_Purchases,Priority Support | Service Recovery Campaign
43685,Medium,0.9865,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
44007,IMP,0.9864,Frustrated Customer,Disengaged Customer,High,Customer_Service_Calls,LTV_Per_Purchase,Flag_Missing,Priority Support | Service Recovery Campaign
34558,Medium,0.9983,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Cart_Abandonment_Rate,Promotional Campaign
48128,Low,0.9398,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Wishlist_Items,Sale Notification
41477,IMP,0.9878,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
9120,Low,0.9863,Frustrated Customer,Price Sensitive Shopper,Minimal,Age,Discount_Usage_Rate,Email_Open_Rate,Feedback Request
11529,Low,0.8737,Disengaged Customer,Dormant Customer,Minimal,Purchase_Frequency,Cart_Abandonment_Rate,Customer_Service_Calls,Newsletter
49563,Low,0.5971,Frustrated Customer,Disengaged Customer,Minimal,Purchase_Frequency,Returns_Rate,Days_Since_Last_Purchase,Feedback Request
18906,High,0.9998,Price Sensitive Shopper,Frustrated Customer,Medium,Age,Discount_Usage_Rate,Customer_Service_Calls,Targeted Coupon
31708,Low,0.961,Price Sensitive Shopper,Frustrated Customer,Minimal,Age,Discount_Usage_Rate,Customer_Service_Calls,Sale Notification
47191,Medium,0.8604,Frustrated Customer,Dormant Customer,Low,Purchase_Frequency,Returns_Rate,Days_Since_Last_Purchase,Customer Feedback Survey
29031,Low,0.989,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Email_Open_Rate,Sale Notification
928,Low,0.8869,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Pages_Per_Session,Wishlist_Items,Sale Notification
25157,High,0.9875,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,LTV_Per_Purchase,Flag_Missing,Service Recovery Campaign
38050,Medium,0.9829,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
11975,Low,0.9319,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Email_Open_Rate,Age,Sale Notification
2558,High,0.9583,Frustrated Customer,Price Sensitive Shopper,Medium,Customer_Service_Calls,Average_Order_Value,LTV_Per_Purchase,Service Recovery Campaign
13244,Medium,0.8752,Dormant Customer,Disengaged Customer,Low,Days_Since_Last_Purchase,Purchase_Frequency,Email_Open_Rate,Automated Re-engagement Email
28926,Low,0.9893,Frustrated Customer,Disengaged Customer,Minimal,Returns_Rate,Email_Open_Rate,Purchase_Frequency,Feedback Request
142,Low,0.7294,Disengaged Customer,Price Sensitive Shopper,Minimal,Email_Open_Rate,Age,Cart_Abandonment_Rate,Newsletter
3055,IMP,0.9809,Frustrated Customer,Dormant Customer,High,Customer_Service_Calls,Returns_Rate,LTV_Per_Purchase,Priority Support | Service Recovery Campaign
40633,Medium,0.8376,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Wishlist_Items,Returns_Rate,Promotional Campaign
49172,Medium,0.9774,Price Sensitive Shopper,Frustrated Customer,Low,Age,Discount_Usage_Rate,Customer_Service_Calls,Promotional Campaign
46915,Medium,0.6861,Price Sensitive Shopper,Frustrated Customer,Low,Cart_Abandonment_Rate,Email_Open_Rate,Customer_Service_Calls,Promotional Campaign
42257,Low,0.9605,Price Sensitive Shopper,Frustrated Customer,Minimal,Cart_Abandonment_Rate,Customer_Service_Calls,Wishlist_Items,Sale Notification
30358,High,0.9948,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Total_Purchases,Session_Duration_Avg,Service Recovery Campaign
39575,Medium,0.7149,Price Sensitive Shopper,Disengaged Customer,Low,Cart_Abandonment_Rate,Purchase_Frequency,Customer_Service_Calls,Promotional Campaign
13235,High,0.9906,Frustrated Customer,Disengaged Customer,Medium,Customer_Service_Calls,Total_Purchases,LTV_Per_Purchase,Service Recovery Campaign
43634,IMP,0.9902,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Priority Support | Service Recovery Campaign
34034,Low,0.9617,Disengaged Customer,Frustrated Customer,Minimal,Purchase_Frequency,Email_Open_Rate,Customer_Service_Calls,Newsletter
27646,Medium,0.9879,Price Sensitive Shopper,Disengaged Customer,Low,Age,Discount_Usage_Rate,Total_Purchases,Promotional Campaign
45141,Medium,0.9701,Disengaged Customer,Frustrated Customer,Low,Customer_Service_Calls,Cart_Abandonment_Rate,Email_Open_Rate,Re-engagement Email
593,IMP,0.9884,Frustrated Customer,Price Sensitive Shopper,High,Customer_Service_Calls,Discount_Usage_Rate,Total_Purchases,Priority Support | Service Recovery Campaign
6193,Low,0.9085,Price Sensitive Shopper,Disengaged Customer,Minimal,Cart_Abandonment_Rate,Purchase_Frequency,Email_Open_Rate,Sale Notification
49013,High,0.9903,Frustrated Customer,Dormant Customer,Medium,Customer_Service_Calls,Membership_Years,Total_Purchases,Service Recovery Campaign
